node_id,scope,surface,kind,label_current,label_recommended,semantic_issue,severity,why_it_hurts,status,semantic_quality_score_1_5,cost_impact_launch_shell,cost_impact_diagnostics,cost_impact_compare,route_priority
AM-BANNER-TRUTH-WARN,optimized,animator,warning_banner,Баннер truthful/degraded режима,Баннер truthful/degraded режима,none,low,Подпись читается как предметная и не тащит лишнюю техническую семантику.,keep,5,0.0,0.0,0.0,low
AM-BANNER-COMPARE-MISMATCH,optimized,animator,warning_banner,Баннер mismatch сравнения,Баннер mismatch сравнения,none,low,Подпись читается как предметная и не тащит лишнюю техническую семантику.,keep,5,0.0,0.0,0.0,low
AM-TXT-OVERLAY-LEGEND,optimized,animator,overlay_text,Легенда overlay,Легенда overlay,none,low,Подпись читается как предметная и не тащит лишнюю техническую семантику.,keep,5,0.0,0.0,0.0,low
AM-BTN-CONTACT,optimized,animator,toggle_button,Контакт,Контакт,none,low,Подпись читается как предметная и не тащит лишнюю техническую семантику.,keep,5,0.0,0.0,0.0,low
AM-BTN-FOLLOW,optimized,animator,toggle_button,Следовать,Следовать,none,low,Подпись читается как предметная и не тащит лишнюю техническую семантику.,keep,5,0.0,0.0,0.0,low
AM-BTN-RESET-CAM,optimized,animator,secondary_button,Сброс камеры,Сброс камеры,none,low,Подпись читается как предметная и не тащит лишнюю техническую семантику.,keep,5,0.0,0.0,0.0,low
AM-BTN-FIT-SEL,optimized,animator,secondary_button,Показать выбор,Показать выбор,none,low,Подпись читается как предметная и не тащит лишнюю техническую семантику.,keep,5,0.0,0.0,0.0,low
AM-SLIDER-GHOST,optimized,animator,slider,Прозрачность ghost,Прозрачность ghost,none,low,Подпись читается как предметная и не тащит лишнюю техническую семантику.,keep,5,0.0,0.0,0.0,low
AM-SLIDER-ALPHA,optimized,animator,slider,Прозрачность корпуса,Прозрачность корпуса,none,low,Подпись читается как предметная и не тащит лишнюю техническую семантику.,keep,5,0.0,0.0,0.0,low
AM-BADGE-AXISONLY,optimized,animator,badge,Axis-only,Axis-only,none,low,Подпись читается как предметная и не тащит лишнюю техническую семантику.,keep,5,0.0,0.0,0.0,low
AM-BTN-CAPTURE-VP,optimized,animator,icon_button,Снять кадр из viewport,Снять кадр из viewport,none,low,Подпись читается как предметная и не тащит лишнюю техническую семантику.,keep,5,0.0,0.0,0.0,low
AM-BTN-ROAD-SRC,optimized,animator,secondary_button,Источник дороги,Источник дороги,none,low,Подпись читается как предметная и не тащит лишнюю техническую семантику.,keep,5,0.0,0.0,0.0,low
AM-BTN-CYL-SRC,optimized,animator,secondary_button,Источник цилиндра,Источник цилиндра,none,low,Подпись читается как предметная и не тащит лишнюю техническую семантику.,keep,5,0.0,0.0,0.0,low
AM-BTN-HARDPOINTS,optimized,animator,toggle_button,Точки крепления,Точки крепления,none,low,Подпись читается как предметная и не тащит лишнюю техническую семантику.,keep,5,0.0,0.0,0.0,low
AM-BTN-LINKS,optimized,animator,toggle_button,Рычаги,Рычаги,none,low,Подпись читается как предметная и не тащит лишнюю техническую семантику.,keep,5,0.0,0.0,0.0,low
AM-BTN-WHEEL,optimized,animator,toggle_button,Колесо,Колесо,none,low,Подпись читается как предметная и не тащит лишнюю техническую семантику.,keep,5,0.0,0.0,0.0,low
AM-BTN-ROAD-HUD,optimized,animator,toggle_button,HUD дороги,HUD дороги,none,low,Подпись читается как предметная и не тащит лишнюю техническую семантику.,keep,5,0.0,0.0,0.0,low
AM-BTN-BOOKMARK,optimized,animator,secondary_button,Сохранить вид,Сохранить вид,none,low,Подпись читается как предметная и не тащит лишнюю техническую семантику.,keep,5,0.0,0.0,0.0,low
AM-BADGE-BOOKMARK,optimized,animator,badge,Закладка камеры,Закладка камеры,none,low,Подпись читается как предметная и не тащит лишнюю техническую семантику.,keep,5,0.0,0.0,0.0,low
AM-TXT-INSPECTOR-TITLE,optimized,animator,title_text,Свойства и объяснение,Свойства и объяснение,none,low,Подпись читается как предметная и не тащит лишнюю техническую семантику.,keep,5,0.0,0.0,0.0,low
AM-BADGE-EVIDENCE,optimized,animator,badge,Evidence manifest,Evidence manifest,none,low,Подпись читается как предметная и не тащит лишнюю техническую семантику.,keep,5,0.0,0.0,0.0,low
AM-BTN-QUESTION,optimized,animator,question_button,Подробное описание,Подробное описание,none,low,Подпись читается как предметная и не тащит лишнюю техническую семантику.,keep,5,0.0,0.0,0.0,low
AM-CARD-SELECTION,optimized,animator,detail_card,Карточка выбранного объекта,Карточка выбранного объекта,none,low,Подпись читается как предметная и не тащит лишнюю техническую семантику.,keep,5,0.0,0.0,0.0,low
AM-TABLE-SELECTION-FIELDS,optimized,animator,property_table,Поля выбранного объекта,Поля выбранного объекта,none,low,Подпись читается как предметная и не тащит лишнюю техническую семантику.,keep,5,0.0,0.0,0.0,low
AM-CARD-TRUTH,optimized,animator,detail_card,Карточка truthful режима,Карточка truthful режима,none,low,Подпись читается как предметная и не тащит лишнюю техническую семантику.,keep,5,0.0,0.0,0.0,low
AM-CARD-PACKAGING,optimized,animator,detail_card,Карточка packaging,Карточка packaging,none,low,Подпись читается как предметная и не тащит лишнюю техническую семантику.,keep,5,0.0,0.0,0.0,low
AM-CARD-ROAD,optimized,animator,detail_card,Карточка сегмента дороги,Карточка сегмента дороги,none,low,Подпись читается как предметная и не тащит лишнюю техническую семантику.,keep,5,0.0,0.0,0.0,low
AM-CARD-COMPARE,optimized,animator,detail_card,Карточка compare contract,Карточка compare contract,none,low,Подпись читается как предметная и не тащит лишнюю техническую семантику.,keep,5,0.0,0.0,0.0,low
AM-LIST-WARNINGS,optimized,animator,warning_list,Список предупреждений,Список предупреждений,none,low,Подпись читается как предметная и не тащит лишнюю техническую семантику.,keep,5,0.0,0.0,0.0,low
AM-BTN-HANDOFF-DIAG,optimized,animator,primary_button,Передать в диагностику,Передать в диагностику,none,low,Подпись читается как предметная и не тащит лишнюю техническую семантику.,keep,5,0.0,0.0,0.0,low
AM-BTN-EXPORT-MANIFEST,optimized,animator,secondary_button,Экспортировать manifest,Экспортировать manifest,none,low,Подпись читается как предметная и не тащит лишнюю техническую семантику.,keep,5,0.0,0.0,0.0,low
AM-CARD-TEST,optimized,animator,detail_card,Карточка испытания,Карточка испытания,none,low,Подпись читается как предметная и не тащит лишнюю техническую семантику.,keep,5,0.0,0.0,0.0,low
AM-CARD-SEGMENT,optimized,animator,detail_card,Карточка выбранного сегмента,Карточка выбранного сегмента,none,low,Подпись читается как предметная и не тащит лишнюю техническую семантику.,keep,5,0.0,0.0,0.0,low
AM-BTN-PLAYPAUSE,optimized,animator,transport_button,Воспроизведение / пауза,Воспроизведение / пауза,none,low,Подпись читается как предметная и не тащит лишнюю техническую семантику.,keep,5,0.0,0.0,0.0,low
AM-BTN-STOP,optimized,animator,transport_button,Остановить,Остановить,none,low,Подпись читается как предметная и не тащит лишнюю техническую семантику.,keep,5,0.0,0.0,0.0,low
AM-BTN-PREV,optimized,animator,transport_button,Предыдущий кадр,Предыдущий кадр,none,low,Подпись читается как предметная и не тащит лишнюю техническую семантику.,keep,5,0.0,0.0,0.0,low
AM-BTN-NEXT,optimized,animator,transport_button,Следующий кадр,Следующий кадр,none,low,Подпись читается как предметная и не тащит лишнюю техническую семантику.,keep,5,0.0,0.0,0.0,low
AM-SLIDER-TIME,optimized,animator,timeline_slider,Полоса времени,Полоса времени,none,low,Подпись читается как предметная и не тащит лишнюю техническую семантику.,keep,5,0.0,0.0,0.0,low
AM-COMBO-SPEED,optimized,animator,combo_box,Скорость,Скорость,none,low,Подпись читается как предметная и не тащит лишнюю техническую семантику.,keep,5,0.0,0.0,0.0,low
AM-CHECK-LOOP,optimized,animator,check_box,Повтор,Повтор,none,low,Подпись читается как предметная и не тащит лишнюю техническую семантику.,keep,5,0.0,0.0,0.0,low
AM-BTN-SYNC-AN,optimized,animator,secondary_button,Синхронизировать с анализом,Синхронизировать с анализом,none,low,Подпись читается как предметная и не тащит лишнюю техническую семантику.,keep,5,0.0,0.0,0.0,low
AM-TXT-START-T,optimized,animator,readout_text,Начало окна,Начало окна,none,low,Подпись читается как предметная и не тащит лишнюю техническую семантику.,keep,5,0.0,0.0,0.0,low
AM-TXT-END-T,optimized,animator,readout_text,Конец окна,Конец окна,none,low,Подпись читается как предметная и не тащит лишнюю техническую семантику.,keep,5,0.0,0.0,0.0,low
AM-BADGE-FRAME,optimized,animator,badge,Кадр,Кадр,none,low,Подпись читается как предметная и не тащит лишнюю техническую семантику.,keep,5,0.0,0.0,0.0,low
AM-BADGE-INTERP,optimized,animator,badge,Интерполяция,Интерполяция,none,low,Подпись читается как предметная и не тащит лишнюю техническую семантику.,keep,5,0.0,0.0,0.0,low
AM-BADGE-SRCIDX,optimized,animator,badge,Индекс источника,Индекс источника,none,low,Подпись читается как предметная и не тащит лишнюю техническую семантику.,keep,5,0.0,0.0,0.0,low
AM-BADGE-FPS,optimized,animator,badge,Бюджет FPS,Бюджет FPS,none,low,Подпись читается как предметная и не тащит лишнюю техническую семантику.,keep,5,0.0,0.0,0.0,low
AM-BTN-TEST-SOURCE,optimized,animator,secondary_button,Показать источник test context,Показать источник test context,none,low,Подпись читается как предметная и не тащит лишнюю техническую семантику.,keep,5,0.0,0.0,0.0,low
AM-BTN-SEGMENT-SOURCE,optimized,animator,secondary_button,Показать источник segment context,Показать источник segment context,none,low,Подпись читается как предметная и не тащит лишнюю техническую семантику.,keep,5,0.0,0.0,0.0,low
AM-TXT-NOART,optimized,animator,warning_text,Нет артефакта анимации,Нет артефакта анимации,none,low,Подпись читается как предметная и не тащит лишнюю техническую семантику.,keep,5,0.0,0.0,0.0,low
AM-TXT-NOCOMP,optimized,animator,warning_text,Сравнение недоступно,Сравнение недоступно,none,low,Подпись читается как предметная и не тащит лишнюю техническую семантику.,keep,5,0.0,0.0,0.0,low
AM-TXT-NOPACK,optimized,animator,warning_text,Packaging contract неполный,Packaging contract неполный,none,low,Подпись читается как предметная и не тащит лишнюю техническую семантику.,keep,5,0.0,0.0,0.0,low
AM-TABLE-HARDPOINTS,optimized,animator,property_table,Таблица координат hardpoint,Таблица координат hardpoint,none,low,Подпись читается как предметная и не тащит лишнюю техническую семантику.,keep,5,0.0,0.0,0.0,low
AM-TABLE-CYL-GEOM,optimized,animator,property_table,Таблица геометрии цилиндра,Таблица геометрии цилиндра,none,low,Подпись читается как предметная и не тащит лишнюю техническую семантику.,keep,5,0.0,0.0,0.0,low
AM-TABLE-ROAD-GEOM,optimized,animator,property_table,Таблица геометрии дороги,Таблица геометрии дороги,none,low,Подпись читается как предметная и не тащит лишнюю техническую семантику.,keep,5,0.0,0.0,0.0,low
AM-BADGE-DIAG-PATH,optimized,animator,badge,Путь bundle диагностики,Путь bundle диагностики,none,low,Подпись читается как предметная и не тащит лишнюю техническую семантику.,keep,5,0.0,0.0,0.0,low
AM-BTN-OPEN-ANALYSIS,optimized,animator,secondary_button,Вернуться в анализ,Вернуться в анализ,none,low,Подпись читается как предметная и не тащит лишнюю техническую семантику.,keep,5,0.0,0.0,0.0,low
AM-BTN-OPEN-HISTORY,optimized,animator,secondary_button,История run,История run,none,low,Подпись читается как предметная и не тащит лишнюю техническую семантику.,keep,5,0.0,0.0,0.0,low
AM-BTN-SHOW-EVIDENCE,optimized,animator,secondary_button,Evidence,Evidence,none,low,Подпись читается как предметная и не тащит лишнюю техническую семантику.,keep,5,0.0,0.0,0.0,low
AM-BTN-WARNINGS,optimized,animator,secondary_button,Warnings,Warnings,none,low,Подпись читается как предметная и не тащит лишнюю техническую семантику.,keep,5,0.0,0.0,0.0,low
AM-BTN-SOURCEPATH,optimized,animator,secondary_button,Источник артефакта,Источник артефакта,none,low,Подпись читается как предметная и не тащит лишнюю техническую семантику.,keep,5,0.0,0.0,0.0,low
AM-TXT-CONTEXT-DESC,optimized,animator,readout_text,Описание handoff-контекста,Описание handoff-контекста,none,low,Подпись читается как предметная и не тащит лишнюю техническую семантику.,keep,5,0.0,0.0,0.0,low
DI-TXT-TITLE,optimized,diagnostics,title_text,Рабочее пространство «Диагностика»,Рабочее пространство «Диагностика»,none,low,Подпись читается как предметная и не тащит лишнюю техническую семантику.,keep,5,0.0,0.0,0.0,low
DI-BADGE-BUNDLE-MODE,optimized,diagnostics,badge,Режим bundle,Режим bundle,none,low,Подпись читается как предметная и не тащит лишнюю техническую семантику.,keep,5,0.0,0.0,0.0,low
DI-BADGE-LAST-BUNDLE,optimized,diagnostics,badge,Последний bundle,Последний bundle,none,low,Подпись читается как предметная и не тащит лишнюю техническую семантику.,keep,5,0.0,0.0,0.0,low
DI-BADGE-LAST-SHA,optimized,diagnostics,badge,SHA256,SHA256,none,low,Подпись читается как предметная и не тащит лишнюю техническую семантику.,keep,5,0.0,0.0,0.0,low
DI-BADGE-READY-SOURCE,optimized,diagnostics,badge,Источник readiness,Источник readiness,none,low,Подпись читается как предметная и не тащит лишнюю техническую семантику.,keep,5,0.0,0.0,0.0,low
DI-BADGE-HEALTH,optimized,diagnostics,badge,Health,Health,none,low,Подпись читается как предметная и не тащит лишнюю техническую семантику.,keep,5,0.0,0.0,0.0,low
DI-BTN-COLLECT,optimized,diagnostics,primary_button,Собрать диагностику,Собрать диагностику,none,low,Подпись читается как предметная и не тащит лишнюю техническую семантику.,keep,5,0.0,0.0,0.0,low
DI-BTN-OPEN-LATEST,optimized,diagnostics,secondary_button,Открыть последний bundle,Открыть последний bundle,none,low,Подпись читается как предметная и не тащит лишнюю техническую семантику.,keep,5,0.0,0.0,0.0,low
DI-BTN-RERUN-SELFCHECK,optimized,diagnostics,secondary_button,Перезапустить selfcheck,Перезапустить selfcheck,none,low,Подпись читается как предметная и не тащит лишнюю техническую семантику.,keep,5,0.0,0.0,0.0,low
DI-BTN-SHOW-EVIDENCE,optimized,diagnostics,secondary_button,Evidence,Evidence,none,low,Подпись читается как предметная и не тащит лишнюю техническую семантику.,keep,5,0.0,0.0,0.0,low
DI-BTN-HELP,optimized,diagnostics,help_button,?,?,none,low,Подпись читается как предметная и не тащит лишнюю техническую семантику.,keep,5,0.0,0.0,0.0,low
DI-BTN-PARAMETERS,optimized,diagnostics,secondary_button,Параметры,Параметры,none,low,Подпись читается как предметная и не тащит лишнюю техническую семантику.,keep,5,0.0,0.0,0.0,low
DI-BTN-INSTRUMENTS,optimized,diagnostics,secondary_button,Инструменты,Инструменты,none,low,Подпись читается как предметная и не тащит лишнюю техническую семантику.,keep,5,0.0,0.0,0.0,low
DI-TXT-BROWSER,optimized,diagnostics,section_title,Источники и история,Источники и история,none,low,Подпись читается как предметная и не тащит лишнюю техническую семантику.,keep,5,0.0,0.0,0.0,low
DI-TREE-SOURCES,optimized,diagnostics,tree_view,Дерево источников evidence,Дерево источников evidence,none,low,Подпись читается как предметная и не тащит лишнюю техническую семантику.,keep,5,0.0,0.0,0.0,low
DI-CARD-SELECTED-RUN,optimized,diagnostics,info_card,Карточка выбранного прогона,Карточка выбранного прогона,none,low,Подпись читается как предметная и не тащит лишнюю техническую семантику.,keep,5,0.0,0.0,0.0,low
DI-BADGE-RUN-ID,optimized,diagnostics,badge,Run ID,Run ID,none,low,Подпись читается как предметная и не тащит лишнюю техническую семантику.,keep,5,0.0,0.0,0.0,low
DI-BADGE-RUN-MODE,optimized,diagnostics,badge,Run mode,Run mode,none,low,Подпись читается как предметная и не тащит лишнюю техническую семантику.,keep,5,0.0,0.0,0.0,low
DI-BADGE-OBJECTIVE,optimized,diagnostics,badge,Objective,Objective,none,low,Подпись читается как предметная и не тащит лишнюю техническую семантику.,keep,5,0.0,0.0,0.0,low
DI-BADGE-BASELINE,optimized,diagnostics,badge,Baseline,Baseline,none,low,Подпись читается как предметная и не тащит лишнюю техническую семантику.,keep,5,0.0,0.0,0.0,low
DI-BTN-IMPORT-AN,optimized,diagnostics,secondary_button,Импорт из анализа,Импорт из анализа,none,low,Подпись читается как предметная и не тащит лишнюю техническую семантику.,keep,5,0.0,0.0,0.0,low
DI-BTN-IMPORT-AM,optimized,diagnostics,secondary_button,Импорт из аниматора,Импорт из аниматора,none,low,Подпись читается как предметная и не тащит лишнюю техническую семантику.,keep,5,0.0,0.0,0.0,low
DI-LIST-WARNINGS,optimized,diagnostics,list_view,Список truth/mismatch warnings,Список truth/mismatch warnings,none,low,Подпись читается как предметная и не тащит лишнюю техническую семантику.,keep,5,0.0,0.0,0.0,low
DI-BADGE-MANIFEST-ID,optimized,diagnostics,badge,Manifest ID,Manifest ID,none,low,Подпись читается как предметная и не тащит лишнюю техническую семантику.,keep,5,0.0,0.0,0.0,low
DI-BADGE-MANIFEST-COUNTS,optimized,diagnostics,badge,Source/Derived/Runtime,Source/Derived/Runtime,none,low,Подпись читается как предметная и не тащит лишнюю техническую семантику.,keep,5,0.0,0.0,0.0,low
DI-LIST-HISTORY,optimized,diagnostics,list_view,История bundle,История bundle,none,low,Подпись читается как предметная и не тащит лишнюю техническую семантику.,keep,5,0.0,0.0,0.0,low
DI-TXT-SUMMARY,optimized,diagnostics,section_title,Сводка готовности,Сводка готовности,none,low,Подпись читается как предметная и не тащит лишнюю техническую семантику.,keep,5,0.0,0.0,0.0,low
DI-CARD-HEALTH,optimized,diagnostics,status_card,Карточка health,Карточка health,none,low,Подпись читается как предметная и не тащит лишнюю техническую семантику.,keep,5,0.0,0.0,0.0,low
DI-CARD-SELFCHECK,optimized,diagnostics,status_card,Карточка selfcheck,Карточка selfcheck,none,low,Подпись читается как предметная и не тащит лишнюю техническую семантику.,keep,5,0.0,0.0,0.0,low
DI-CARD-TRIAGE,optimized,diagnostics,status_card,Карточка triage,Карточка triage,none,low,Подпись читается как предметная и не тащит лишнюю техническую семантику.,keep,5,0.0,0.0,0.0,low
DI-CARD-AUTOSAVE,optimized,diagnostics,status_card,Карточка autosave,Карточка autosave,none,low,Подпись читается как предметная и не тащит лишнюю техническую семантику.,keep,5,0.0,0.0,0.0,low
DI-BADGE-GEOM,optimized,diagnostics,badge,Geometry acceptance,Geometry acceptance,none,low,Подпись читается как предметная и не тащит лишнюю техническую семантику.,keep,5,0.0,0.0,0.0,low
DI-BADGE-WORKSPACE,optimized,diagnostics,badge,Workspace contract,Workspace contract,none,low,Подпись читается как предметная и не тащит лишнюю техническую семантику.,keep,5,0.0,0.0,0.0,low
DI-BADGE-HELPER,optimized,diagnostics,badge,Helper python,Helper python,none,low,Подпись читается как предметная и не тащит лишнюю техническую семантику.,keep,5,0.0,0.0,0.0,low
DI-BADGE-FRESHNESS,optimized,diagnostics,badge,Свежесть last bundle,Свежесть last bundle,none,low,Подпись читается как предметная и не тащит лишнюю техническую семантику.,keep,5,0.0,0.0,0.0,low
DI-MSG-OVERVIEW,optimized,diagnostics,message_bar,Строка обзорного сообщения,Строка обзорного сообщения,none,low,Подпись читается как предметная и не тащит лишнюю техническую семантику.,keep,5,0.0,0.0,0.0,low
DI-TXT-MANIFEST,optimized,diagnostics,section_title,Evidence manifest,Evidence manifest,none,low,Подпись читается как предметная и не тащит лишнюю техническую семантику.,keep,5,0.0,0.0,0.0,low
DI-FILTER-CLASS,optimized,diagnostics,combo_box,Фильтр по классу,Фильтр по классу,none,low,Подпись читается как предметная и не тащит лишнюю техническую семантику.,keep,5,0.0,0.0,0.0,low
DI-FILTER-SOURCE,optimized,diagnostics,combo_box,Фильтр по producer,Фильтр по producer,none,low,Подпись читается как предметная и не тащит лишнюю техническую семантику.,keep,5,0.0,0.0,0.0,low
DI-FILTER-STATUS,optimized,diagnostics,combo_box,Фильтр по статусу,Фильтр по статусу,none,low,Подпись читается как предметная и не тащит лишнюю техническую семантику.,keep,5,0.0,0.0,0.0,low
DI-BTN-MERGE,optimized,diagnostics,primary_button,Слить manifest,Слить manifest,none,low,Подпись читается как предметная и не тащит лишнюю техническую семантику.,keep,5,0.0,0.0,0.0,low
DI-BTN-DEDUPE,optimized,diagnostics,secondary_button,Дедупликация,Дедупликация,none,low,Подпись читается как предметная и не тащит лишнюю техническую семантику.,keep,5,0.0,0.0,0.0,low
DI-TABLE-MANIFEST,optimized,diagnostics,data_grid,Таблица manifest,Таблица manifest,none,low,Подпись читается как предметная и не тащит лишнюю техническую семантику.,keep,5,0.0,0.0,0.0,low
DI-BTN-INCLUDE-ALL,optimized,diagnostics,secondary_button,Включить обязательное,Включить обязательное,none,low,Подпись читается как предметная и не тащит лишнюю техническую семантику.,keep,5,0.0,0.0,0.0,low
DI-BTN-CLEAR-OPTIONAL,optimized,diagnostics,secondary_button,Снять optional,Снять optional,none,low,Подпись читается как предметная и не тащит лишнюю техническую семантику.,keep,5,0.0,0.0,0.0,low
DI-BTN-RELOAD-POINTERS,optimized,diagnostics,secondary_button,Перечитать pointers,Перечитать pointers,none,low,Подпись читается как предметная и не тащит лишнюю техническую семантику.,keep,5,0.0,0.0,0.0,low
DI-BTN-SHOW-GAPS,optimized,diagnostics,secondary_button,Показать gaps,Показать gaps,none,low,Подпись читается как предметная и не тащит лишнюю техническую семантику.,keep,5,0.0,0.0,0.0,low
DI-BADGE-SOURCE-COUNT,optimized,diagnostics,badge,Source,Source,none,low,Подпись читается как предметная и не тащит лишнюю техническую семантику.,keep,5,0.0,0.0,0.0,low
DI-BADGE-DERIVED-COUNT,optimized,diagnostics,badge,Derived,Derived,none,low,Подпись читается как предметная и не тащит лишнюю техническую семантику.,keep,5,0.0,0.0,0.0,low
DI-BADGE-RUNTIME-COUNT,optimized,diagnostics,badge,Runtime,Runtime,none,low,Подпись читается как предметная и не тащит лишнюю техническую семантику.,keep,5,0.0,0.0,0.0,low
DI-TXT-CONTENTS,optimized,diagnostics,section_title,Состав bundle,Состав bundle,none,low,Подпись читается как предметная и не тащит лишнюю техническую семантику.,keep,5,0.0,0.0,0.0,low
DI-CHK-UI-LOGS,optimized,diagnostics,check_box,UI логи,UI логи,none,low,Подпись читается как предметная и не тащит лишнюю техническую семантику.,keep,5,0.0,0.0,0.0,low
DI-CHK-RUN-ARTIFACTS,optimized,diagnostics,check_box,Run artifacts,Run artifacts,none,low,Подпись читается как предметная и не тащит лишнюю техническую семантику.,keep,5,0.0,0.0,0.0,low
DI-CHK-ANIM-CAPTURE,optimized,diagnostics,check_box,Animator capture,Animator capture,none,low,Подпись читается как предметная и не тащит лишнюю техническую семантику.,keep,5,0.0,0.0,0.0,low
DI-CHK-SYSTEM-INFO,optimized,diagnostics,check_box,System info,System info,none,low,Подпись читается как предметная и не тащит лишнюю техническую семантику.,keep,5,0.0,0.0,0.0,low
DI-CHK-PERF-TRACE,optimized,diagnostics,check_box,Perf trace,Perf trace,none,low,Подпись читается как предметная и не тащит лишнюю техническую семантику.,keep,5,0.0,0.0,0.0,low
DI-CHK-BROWSER-TRACE,optimized,diagnostics,check_box,Browser trace,Browser trace,none,low,Подпись читается как предметная и не тащит лишнюю техническую семантику.,keep,5,0.0,0.0,0.0,low
DI-CHK-RELEASE-META,optimized,diagnostics,check_box,Release metadata,Release metadata,none,low,Подпись читается как предметная и не тащит лишнюю техническую семантику.,keep,5,0.0,0.0,0.0,low
DI-CHK-SOURCE-ARTS,optimized,diagnostics,check_box,Source artifacts,Source artifacts,none,low,Подпись читается как предметная и не тащит лишнюю техническую семантику.,keep,5,0.0,0.0,0.0,low
DI-CHK-DERIVED-ARTS,optimized,diagnostics,check_box,Derived artifacts,Derived artifacts,none,low,Подпись читается как предметная и не тащит лишнюю техническую семантику.,keep,5,0.0,0.0,0.0,low
DI-CHK-RUNTIME-ARTS,optimized,diagnostics,check_box,Runtime artifacts,Runtime artifacts,none,low,Подпись читается как предметная и не тащит лишнюю техническую семантику.,keep,5,0.0,0.0,0.0,low
DI-TXT-SIZE-EST,optimized,diagnostics,label,Оценка размера,Оценка размера,none,low,Подпись читается как предметная и не тащит лишнюю техническую семантику.,keep,5,0.0,0.0,0.0,low
DI-BADGE-SIZE-EST,optimized,diagnostics,badge,Размер bundle,Размер bundle,none,low,Подпись читается как предметная и не тащит лишнюю техническую семантику.,keep,5,0.0,0.0,0.0,low
DI-INPUT-NOTES,optimized,diagnostics,text_area,Заметка к bundle,Заметка к bundle,none,low,Подпись читается как предметная и не тащит лишнюю техническую семантику.,keep,5,0.0,0.0,0.0,low
DI-TXT-HEALTH,optimized,diagnostics,section_title,Health / triage / selfcheck,Health / triage / selfcheck,none,low,Подпись читается как предметная и не тащит лишнюю техническую семантику.,keep,5,0.0,0.0,0.0,low
DI-BADGE-HEALTH-STATUS,optimized,diagnostics,badge,Health status,Health status,none,low,Подпись читается как предметная и не тащит лишнюю техническую семантику.,keep,5,0.0,0.0,0.0,low
DI-BADGE-TRIAGE-STATUS,optimized,diagnostics,badge,Triage status,Triage status,none,low,Подпись читается как предметная и не тащит лишнюю техническую семантику.,keep,5,0.0,0.0,0.0,low
DI-BADGE-GEOMETRY,optimized,diagnostics,badge,Geometry acceptance,Geometry acceptance,none,low,Подпись читается как предметная и не тащит лишнюю техническую семантику.,keep,5,0.0,0.0,0.0,low
DI-BADGE-EXPORT-VALID,optimized,diagnostics,badge,Export validation,Export validation,none,low,Подпись читается как предметная и не тащит лишнюю техническую семантику.,keep,5,0.0,0.0,0.0,low
DI-BTN-OPEN-HEALTH,optimized,diagnostics,secondary_button,Открыть health report,Открыть health report,none,low,Подпись читается как предметная и не тащит лишнюю техническую семантику.,keep,5,0.0,0.0,0.0,low
DI-BTN-OPEN-TRIAGE,optimized,diagnostics,secondary_button,Открыть triage report,Открыть triage report,none,low,Подпись читается как предметная и не тащит лишнюю техническую семантику.,keep,5,0.0,0.0,0.0,low
DI-BTN-STANDARD-SELFCHECK,optimized,diagnostics,secondary_button,Запустить standard selfcheck,Запустить standard selfcheck,none,low,Подпись читается как предметная и не тащит лишнюю техническую семантику.,keep,5,0.0,0.0,0.0,low
DI-BTN-FULL-SELFCHECK,optimized,diagnostics,secondary_button,Запустить full selfcheck,Запустить full selfcheck,none,low,Подпись читается как предметная и не тащит лишнюю техническую семантику.,keep,5,0.0,0.0,0.0,low
DI-BADGE-STD-STATUS,optimized,diagnostics,badge,Standard,Standard,none,low,Подпись читается как предметная и не тащит лишнюю техническую семантику.,keep,5,0.0,0.0,0.0,low
DI-BADGE-FULL-STATUS,optimized,diagnostics,badge,Full,Full,none,low,Подпись читается как предметная и не тащит лишнюю техническую семантику.,keep,5,0.0,0.0,0.0,low
DI-VIEW-HEALTH-MD,optimized,diagnostics,markdown_view,Просмотр markdown health report,Просмотр markdown health report,none,low,Подпись читается как предметная и не тащит лишнюю техническую семантику.,keep,5,0.0,0.0,0.0,low
DI-VIEW-TRIAGE-MD,optimized,diagnostics,markdown_view,Просмотр markdown triage report,Просмотр markdown triage report,none,low,Подпись читается как предметная и не тащит лишнюю техническую семантику.,keep,5,0.0,0.0,0.0,low
DI-LIST-EVIDENCE-GAPS,optimized,diagnostics,list_view,Список evidence gaps,Список evidence gaps,none,low,Подпись читается как предметная и не тащит лишнюю техническую семантику.,keep,5,0.0,0.0,0.0,low
DI-LIST-HELPER-ERRORS,optimized,diagnostics,list_view,Список helper/runtime ошибок,Список helper/runtime ошибок,none,low,Подпись читается как предметная и не тащит лишнюю техническую семантику.,keep,5,0.0,0.0,0.0,low
DI-TXT-ACTIONS,optimized,diagnostics,section_title,Финализация и отправка,Финализация и отправка,none,low,Подпись читается как предметная и не тащит лишнюю техническую семантику.,keep,5,0.0,0.0,0.0,low
DI-BTN-BUILD,optimized,diagnostics,primary_button,Собрать SEND bundle,Собрать SEND bundle,none,low,Подпись читается как предметная и не тащит лишнюю техническую семантику.,keep,5,0.0,0.0,0.0,low
DI-BTN-OPEN-BUNDLE,optimized,diagnostics,secondary_button,Открыть final zip,Открыть final zip,none,low,Подпись читается как предметная и не тащит лишнюю техническую семантику.,keep,5,0.0,0.0,0.0,low
