ID,TYPE,PRIMARY_FILE,TITLE,LINKS,STATUS
AN-KPI-ROLL,UI,UI_ELEMENT_CATALOG.csv,"Боковая реакция, proxy по крену",WS-ANALYSIS;WIN-MAIN-SHELL;,covered
AN-KPI-ENERGY,UI,UI_ELEMENT_CATALOG.csv,Энергия дросселирования,WS-ANALYSIS;WIN-MAIN-SHELL;,covered
AN-KPI-BEST,UI,UI_ELEMENT_CATALOG.csv,Лучший кандидат,WS-ANALYSIS;WIN-MAIN-SHELL;,covered
AN-TABLE-PER-TEST,UI,UI_ELEMENT_CATALOG.csv,Таблица по испытаниям,WS-ANALYSIS;WIN-MAIN-SHELL;,covered
AN-TABLE-ARTIFACTS,UI,UI_ELEMENT_CATALOG.csv,Таблица артефактов run,WS-ANALYSIS;WIN-MAIN-SHELL;,covered
AN-BTN-OPEN-TEST-CHARTS,UI,UI_ELEMENT_CATALOG.csv,Открыть графики по испытанию,WS-ANALYSIS;WIN-MAIN-SHELL;,covered
AN-BTN-OPEN-SEGMENT,UI,UI_ELEMENT_CATALOG.csv,Открыть анализ по сегменту,WS-ANALYSIS;WIN-MAIN-SHELL;,covered
AN-BTN-OPEN-EXPORT,UI,UI_ELEMENT_CATALOG.csv,Открыть экспорт,WS-ANALYSIS;WIN-MAIN-SHELL;,covered
AN-BTN-HANDOFF-ANIMATOR,UI,UI_ELEMENT_CATALOG.csv,Открыть run в аниматоре,WS-ANALYSIS;WIN-MAIN-SHELL;,covered
AN-BADGE-OPTIONAL-MISSING,UI,UI_ELEMENT_CATALOG.csv,Не все optional artifacts доступны,WS-ANALYSIS;WIN-MAIN-SHELL;,covered
AN-TXT-CHART-TITLE,UI,UI_ELEMENT_CATALOG.csv,Графики и временные ряды,WS-ANALYSIS;WIN-MAIN-SHELL;,covered
AN-CMB-CHART-PRESET,UI,UI_ELEMENT_CATALOG.csv,Preset графика,WS-ANALYSIS;WIN-MAIN-SHELL;,covered
AN-CMB-LEFT-METRIC,UI,UI_ELEMENT_CATALOG.csv,Левая ось,WS-ANALYSIS;WIN-MAIN-SHELL;,covered
AN-CMB-RIGHT-METRIC,UI,UI_ELEMENT_CATALOG.csv,Правая ось,WS-ANALYSIS;WIN-MAIN-SHELL;,covered
AN-TXT-TIME-WINDOW,UI,UI_ELEMENT_CATALOG.csv,Окно времени,WS-ANALYSIS;WIN-MAIN-SHELL;,covered
AN-SLIDER-TIME-START,UI,UI_ELEMENT_CATALOG.csv,Начало окна времени,WS-ANALYSIS;WIN-MAIN-SHELL;,covered
AN-SLIDER-TIME-END,UI,UI_ELEMENT_CATALOG.csv,Конец окна времени,WS-ANALYSIS;WIN-MAIN-SHELL;,covered
AN-CANVAS-MAIN,UI,UI_ELEMENT_CATALOG.csv,Основной график,WS-ANALYSIS;WIN-MAIN-SHELL;,covered
AN-CANVAS-COMPARE,UI,UI_ELEMENT_CATALOG.csv,Сравнительный график,WS-ANALYSIS;WIN-MAIN-SHELL;,covered
AN-LEGEND,UI,UI_ELEMENT_CATALOG.csv,Легенда,WS-ANALYSIS;WIN-MAIN-SHELL;,covered
AN-BTN-EXPORT-CHART,UI,UI_ELEMENT_CATALOG.csv,Экспортировать график,WS-ANALYSIS;WIN-MAIN-SHELL;,covered
AN-BTN-RESET-CHART,UI,UI_ELEMENT_CATALOG.csv,Сбросить zoom,WS-ANALYSIS;WIN-MAIN-SHELL;,covered
AN-BTN-OPEN-DIAG-EVIDENCE,UI,UI_ELEMENT_CATALOG.csv,Открыть diagnostics evidence,WS-ANALYSIS;WIN-MAIN-SHELL;,covered
AN-TXT-SEGMENT-TITLE,UI,UI_ELEMENT_CATALOG.csv,Сценарии и сегменты,WS-ANALYSIS;WIN-MAIN-SHELL;,covered
AN-LIST-SCENARIOS,UI,UI_ELEMENT_CATALOG.csv,Список сценариев,WS-ANALYSIS;WIN-MAIN-SHELL;,covered
AN-LIST-SEGMENTS,UI,UI_ELEMENT_CATALOG.csv,Список сегментов,WS-ANALYSIS;WIN-MAIN-SHELL;,covered
AN-CARD-SEGMENT-SUMMARY,UI,UI_ELEMENT_CATALOG.csv,Карточка сегмента,WS-ANALYSIS;WIN-MAIN-SHELL;,covered
AN-BADGE-SEGMENT-DRIFT,UI,UI_ELEMENT_CATALOG.csv,Mismatch segment metadata,WS-ANALYSIS;WIN-MAIN-SHELL;,covered
AN-CANVAS-SEGMENT-CHART,UI,UI_ELEMENT_CATALOG.csv,График по сегменту,WS-ANALYSIS;WIN-MAIN-SHELL;,covered
AN-TABLE-SEGMENT-METRICS,UI,UI_ELEMENT_CATALOG.csv,Таблица показателей сегмента,WS-ANALYSIS;WIN-MAIN-SHELL;,covered
AN-BTN-OPEN-RING,UI,UI_ELEMENT_CATALOG.csv,Открыть ring context,WS-ANALYSIS;WIN-MAIN-SHELL;,covered
AN-BTN-OPEN-ANIMATOR-SEGMENT,UI,UI_ELEMENT_CATALOG.csv,Открыть сегмент в аниматоре,WS-ANALYSIS;WIN-MAIN-SHELL;,covered
AN-BTN-EXPORT-SEGMENT,UI,UI_ELEMENT_CATALOG.csv,Экспортировать segment report,WS-ANALYSIS;WIN-MAIN-SHELL;,covered
AN-TXT-HANDOFF-TITLE,UI,UI_ELEMENT_CATALOG.csv,Handoff в аниматор и диагностику,WS-ANALYSIS;WIN-MAIN-SHELL;,covered
AN-CARD-HANDOFF-ANIMATOR,UI,UI_ELEMENT_CATALOG.csv,Карточка handoff в аниматор,WS-ANALYSIS;WIN-MAIN-SHELL;,covered
AN-CARD-HANDOFF-DIAGNOSTICS,UI,UI_ELEMENT_CATALOG.csv,Карточка handoff в диагностику,WS-ANALYSIS;WIN-MAIN-SHELL;,covered
AN-CARD-HANDOFF-EXPORT,UI,UI_ELEMENT_CATALOG.csv,Карточка handoff в export,WS-ANALYSIS;WIN-MAIN-SHELL;,covered
AN-BTN-TO-ANIMATOR,UI,UI_ELEMENT_CATALOG.csv,Открыть выбранный run в аниматоре,WS-ANALYSIS;WIN-MAIN-SHELL;,covered
AN-BTN-TO-DIAGNOSTICS,UI,UI_ELEMENT_CATALOG.csv,Открыть diagnostics bundle prep,WS-ANALYSIS;WIN-MAIN-SHELL;,covered
AN-BTN-TO-EXPORT,UI,UI_ELEMENT_CATALOG.csv,Открыть export manifest,WS-ANALYSIS;WIN-MAIN-SHELL;,covered
AN-BTN-BACK-OVERVIEW,UI,UI_ELEMENT_CATALOG.csv,Вернуться к overview,WS-ANALYSIS;WIN-MAIN-SHELL;,covered
AN-TXT-EXPORT-TITLE,UI,UI_ELEMENT_CATALOG.csv,Экспорт отчётов и таблиц,WS-ANALYSIS;WIN-MAIN-SHELL;,covered
AN-CMB-EXPORT-FORMAT,UI,UI_ELEMENT_CATALOG.csv,Формат экспорта,WS-ANALYSIS;WIN-MAIN-SHELL;,covered
AN-CMB-REPORT-SCOPE,UI,UI_ELEMENT_CATALOG.csv,Область отчёта,WS-ANALYSIS;WIN-MAIN-SHELL;,covered
AN-CMB-UNIT-PROFILE,UI,UI_ELEMENT_CATALOG.csv,Профиль единиц,WS-ANALYSIS;WIN-MAIN-SHELL;,covered
AN-TABLE-INCLUDE-LIST,UI,UI_ELEMENT_CATALOG.csv,Что войдёт в export manifest,WS-ANALYSIS;WIN-MAIN-SHELL;,covered
AN-TABLE-EXCLUDE-LIST,UI,UI_ELEMENT_CATALOG.csv,Что исключено из export manifest,WS-ANALYSIS;WIN-MAIN-SHELL;,covered
AN-BTN-BUILD-MANIFEST,UI,UI_ELEMENT_CATALOG.csv,Собрать export manifest,WS-ANALYSIS;WIN-MAIN-SHELL;,covered
AN-BTN-DOWNLOAD-CSV,UI,UI_ELEMENT_CATALOG.csv,Скачать CSV/XLSX,WS-ANALYSIS;WIN-MAIN-SHELL;,covered
AN-BTN-DOWNLOAD-PDF,UI,UI_ELEMENT_CATALOG.csv,Скачать PDF summary,WS-ANALYSIS;WIN-MAIN-SHELL;,covered
AN-BTN-EXPORT-DIAG,UI,UI_ELEMENT_CATALOG.csv,Передать манифест в diagnostics,WS-ANALYSIS;WIN-MAIN-SHELL;,covered
AM-TXT-TITLE,UI,UI_ELEMENT_CATALOG.csv,Рабочее пространство «Аниматор»,WS-ANIMATOR;WIN-DESKTOP-ANIMATOR;,covered
AM-BADGE-RUN-ID,UI,UI_ELEMENT_CATALOG.csv,Идентификатор прогона,WS-ANIMATOR;WIN-DESKTOP-ANIMATOR;,covered
AM-BADGE-RUN-MODE,UI,UI_ELEMENT_CATALOG.csv,Режим прогона,WS-ANIMATOR;WIN-DESKTOP-ANIMATOR;,covered
AM-BADGE-BASELINE,UI,UI_ELEMENT_CATALOG.csv,Hash baseline,WS-ANIMATOR;WIN-DESKTOP-ANIMATOR;,covered
AM-BADGE-OBJECTIVE,UI,UI_ELEMENT_CATALOG.csv,Hash целей,WS-ANIMATOR;WIN-DESKTOP-ANIMATOR;,covered
AM-BADGE-TRUTH,UI,UI_ELEMENT_CATALOG.csv,Truth mode,WS-ANIMATOR;WIN-DESKTOP-ANIMATOR;,covered
AM-BADGE-COMPARE,UI,UI_ELEMENT_CATALOG.csv,Compare contract,WS-ANIMATOR;WIN-DESKTOP-ANIMATOR;,covered
AM-BTN-OPEN-DIAG,UI,UI_ELEMENT_CATALOG.csv,Открыть диагностику,WS-ANIMATOR;WIN-DESKTOP-ANIMATOR;,covered
AM-BTN-CAPTURE,UI,UI_ELEMENT_CATALOG.csv,Экспорт кадра,WS-ANIMATOR;WIN-DESKTOP-ANIMATOR;,covered
AM-LBL-TESTS,UI,UI_ELEMENT_CATALOG.csv,Испытания,WS-ANIMATOR;WIN-DESKTOP-ANIMATOR;,covered
AM-LIST-TESTS,UI,UI_ELEMENT_CATALOG.csv,Список испытаний,WS-ANIMATOR;WIN-DESKTOP-ANIMATOR;,covered
AM-LBL-SEGMENTS,UI,UI_ELEMENT_CATALOG.csv,Сегменты,WS-ANIMATOR;WIN-DESKTOP-ANIMATOR;,covered
AM-LIST-SEGMENTS,UI,UI_ELEMENT_CATALOG.csv,Список сегментов,WS-ANIMATOR;WIN-DESKTOP-ANIMATOR;,covered
AM-LBL-OBJECTS,UI,UI_ELEMENT_CATALOG.csv,Объекты сцены,WS-ANIMATOR;WIN-DESKTOP-ANIMATOR;,covered
AM-TREE-OBJECTS,UI,UI_ELEMENT_CATALOG.csv,Дерево объектов сцены,WS-ANIMATOR;WIN-DESKTOP-ANIMATOR;,covered
AM-LBL-ARTIFACTS,UI,UI_ELEMENT_CATALOG.csv,Артефакты,WS-ANIMATOR;WIN-DESKTOP-ANIMATOR;,covered
AM-TREE-ARTIFACTS,UI,UI_ELEMENT_CATALOG.csv,Дерево артефактов,WS-ANIMATOR;WIN-DESKTOP-ANIMATOR;,covered
AM-TXT-SELPATH,UI,UI_ELEMENT_CATALOG.csv,Путь выбора,WS-ANIMATOR;WIN-DESKTOP-ANIMATOR;,covered
AM-TXT-STALELINK,UI,UI_ELEMENT_CATALOG.csv,Предупреждение stale-link,WS-ANIMATOR;WIN-DESKTOP-ANIMATOR;,covered
AM-FILTER-TEST,UI,UI_ELEMENT_CATALOG.csv,Фильтр испытаний,WS-ANIMATOR;WIN-DESKTOP-ANIMATOR;,covered
AM-FILTER-SEGMENT,UI,UI_ELEMENT_CATALOG.csv,Фильтр сегментов,WS-ANIMATOR;WIN-DESKTOP-ANIMATOR;,covered
AM-VIEW-MAIN,UI,UI_ELEMENT_CATALOG.csv,Основной viewport аниматора,WS-ANIMATOR;WIN-DESKTOP-ANIMATOR;,covered
AM-WGT-VIEWCUBE,UI,UI_ELEMENT_CATALOG.csv,Навигационный куб,WS-ANIMATOR;WIN-DESKTOP-ANIMATOR;,covered
AM-BTN-HOME,UI,UI_ELEMENT_CATALOG.csv,Домой,WS-ANIMATOR;WIN-DESKTOP-ANIMATOR;,covered
AM-BTN-FRONT,UI,UI_ELEMENT_CATALOG.csv,Спереди,WS-ANIMATOR;WIN-DESKTOP-ANIMATOR;,covered
AM-BTN-SIDE,UI,UI_ELEMENT_CATALOG.csv,Сбоку,WS-ANIMATOR;WIN-DESKTOP-ANIMATOR;,covered
AM-BTN-TOP,UI,UI_ELEMENT_CATALOG.csv,Сверху,WS-ANIMATOR;WIN-DESKTOP-ANIMATOR;,covered
AM-BTN-ISO,UI,UI_ELEMENT_CATALOG.csv,Изометрия,WS-ANIMATOR;WIN-DESKTOP-ANIMATOR;,covered
AM-BTN-PROJ,UI,UI_ELEMENT_CATALOG.csv,Проекция,WS-ANIMATOR;WIN-DESKTOP-ANIMATOR;,covered
AM-BTN-GRID,UI,UI_ELEMENT_CATALOG.csv,Сетка,WS-ANIMATOR;WIN-DESKTOP-ANIMATOR;,covered
AM-BTN-GROUND,UI,UI_ELEMENT_CATALOG.csv,Земля,WS-ANIMATOR;WIN-DESKTOP-ANIMATOR;,covered
AM-BTN-SEG-OVERLAY,UI,UI_ELEMENT_CATALOG.csv,Сегмент,WS-ANIMATOR;WIN-DESKTOP-ANIMATOR;,covered
AM-BTN-COMPARE-OVERLAY,UI,UI_ELEMENT_CATALOG.csv,Сравнение,WS-ANIMATOR;WIN-DESKTOP-ANIMATOR;,covered
AM-BTN-TRUTH-OVERLAY,UI,UI_ELEMENT_CATALOG.csv,Truth,WS-ANIMATOR;WIN-DESKTOP-ANIMATOR;,covered
AM-BADGE-TIME,UI,UI_ELEMENT_CATALOG.csv,Текущее время,WS-ANIMATOR;WIN-DESKTOP-ANIMATOR;,covered
AM-BADGE-SOURCEFPS,UI,UI_ELEMENT_CATALOG.csv,Частота источника,WS-ANIMATOR;WIN-DESKTOP-ANIMATOR;,covered
AM-BADGE-SEGMENT,UI,UI_ELEMENT_CATALOG.csv,Сегмент,WS-ANIMATOR;WIN-DESKTOP-ANIMATOR;,covered
AM-BADGE-HARDPOINT,UI,UI_ELEMENT_CATALOG.csv,Hardpoint,WS-ANIMATOR;WIN-DESKTOP-ANIMATOR;,covered
AM-BADGE-ROAD-TRUTH,UI,UI_ELEMENT_CATALOG.csv,Truth дороги,WS-ANIMATOR;WIN-DESKTOP-ANIMATOR;,covered
AM-BADGE-CYL-TRUTH,UI,UI_ELEMENT_CATALOG.csv,Truth цилиндра,WS-ANIMATOR;WIN-DESKTOP-ANIMATOR;,covered
AM-BANNER-TRUTH-WARN,UI,UI_ELEMENT_CATALOG.csv,Баннер truthful/degraded режима,WS-ANIMATOR;WIN-DESKTOP-ANIMATOR;,covered
AM-BANNER-COMPARE-MISMATCH,UI,UI_ELEMENT_CATALOG.csv,Баннер mismatch сравнения,WS-ANIMATOR;WIN-DESKTOP-ANIMATOR;,covered
AM-TXT-OVERLAY-LEGEND,UI,UI_ELEMENT_CATALOG.csv,Легенда overlay,WS-ANIMATOR;WIN-DESKTOP-ANIMATOR;,covered
AM-BTN-CONTACT,UI,UI_ELEMENT_CATALOG.csv,Контакт,WS-ANIMATOR;WIN-DESKTOP-ANIMATOR;,covered
AM-BTN-FOLLOW,UI,UI_ELEMENT_CATALOG.csv,Следовать,WS-ANIMATOR;WIN-DESKTOP-ANIMATOR;,covered
AM-BTN-RESET-CAM,UI,UI_ELEMENT_CATALOG.csv,Сброс камеры,WS-ANIMATOR;WIN-DESKTOP-ANIMATOR;,covered
AM-BTN-FIT-SEL,UI,UI_ELEMENT_CATALOG.csv,Показать выбор,WS-ANIMATOR;WIN-DESKTOP-ANIMATOR;,covered
AM-SLIDER-GHOST,UI,UI_ELEMENT_CATALOG.csv,Прозрачность ghost,WS-ANIMATOR;WIN-DESKTOP-ANIMATOR;,covered
AM-SLIDER-ALPHA,UI,UI_ELEMENT_CATALOG.csv,Прозрачность корпуса,WS-ANIMATOR;WIN-DESKTOP-ANIMATOR;,covered
AM-BADGE-AXISONLY,UI,UI_ELEMENT_CATALOG.csv,Axis-only,WS-ANIMATOR;WIN-DESKTOP-ANIMATOR;,covered
AM-BTN-CAPTURE-VP,UI,UI_ELEMENT_CATALOG.csv,Снять кадр из viewport,WS-ANIMATOR;WIN-DESKTOP-ANIMATOR;,covered
AM-BTN-ROAD-SRC,UI,UI_ELEMENT_CATALOG.csv,Источник дороги,WS-ANIMATOR;WIN-DESKTOP-ANIMATOR;,covered
AM-BTN-CYL-SRC,UI,UI_ELEMENT_CATALOG.csv,Источник цилиндра,WS-ANIMATOR;WIN-DESKTOP-ANIMATOR;,covered
AM-BTN-HARDPOINTS,UI,UI_ELEMENT_CATALOG.csv,Точки крепления,WS-ANIMATOR;WIN-DESKTOP-ANIMATOR;,covered
AM-BTN-LINKS,UI,UI_ELEMENT_CATALOG.csv,Рычаги,WS-ANIMATOR;WIN-DESKTOP-ANIMATOR;,covered
AM-BTN-WHEEL,UI,UI_ELEMENT_CATALOG.csv,Колесо,WS-ANIMATOR;WIN-DESKTOP-ANIMATOR;,covered
AM-BTN-ROAD-HUD,UI,UI_ELEMENT_CATALOG.csv,HUD дороги,WS-ANIMATOR;WIN-DESKTOP-ANIMATOR;,covered
AM-BTN-BOOKMARK,UI,UI_ELEMENT_CATALOG.csv,Сохранить вид,WS-ANIMATOR;WIN-DESKTOP-ANIMATOR;,covered
AM-BADGE-BOOKMARK,UI,UI_ELEMENT_CATALOG.csv,Закладка камеры,WS-ANIMATOR;WIN-DESKTOP-ANIMATOR;,covered
AM-TXT-INSPECTOR-TITLE,UI,UI_ELEMENT_CATALOG.csv,Свойства и объяснение,WS-ANIMATOR;WIN-DESKTOP-ANIMATOR;,covered
AM-BADGE-EVIDENCE,UI,UI_ELEMENT_CATALOG.csv,Evidence manifest,WS-ANIMATOR;WIN-DESKTOP-ANIMATOR;,covered
AM-BTN-QUESTION,UI,UI_ELEMENT_CATALOG.csv,Подробное описание,WS-ANIMATOR;WIN-DESKTOP-ANIMATOR;,covered
AM-CARD-SELECTION,UI,UI_ELEMENT_CATALOG.csv,Карточка выбранного объекта,WS-ANIMATOR;WIN-DESKTOP-ANIMATOR;,covered
AM-TABLE-SELECTION-FIELDS,UI,UI_ELEMENT_CATALOG.csv,Поля выбранного объекта,WS-ANIMATOR;WIN-DESKTOP-ANIMATOR;,covered
AM-CARD-TRUTH,UI,UI_ELEMENT_CATALOG.csv,Карточка truthful режима,WS-ANIMATOR;WIN-DESKTOP-ANIMATOR;,covered
AM-CARD-PACKAGING,UI,UI_ELEMENT_CATALOG.csv,Карточка packaging,WS-ANIMATOR;WIN-DESKTOP-ANIMATOR;,covered
AM-CARD-ROAD,UI,UI_ELEMENT_CATALOG.csv,Карточка сегмента дороги,WS-ANIMATOR;WIN-DESKTOP-ANIMATOR;,covered
AM-CARD-COMPARE,UI,UI_ELEMENT_CATALOG.csv,Карточка compare contract,WS-ANIMATOR;WIN-DESKTOP-ANIMATOR;,covered
AM-LIST-WARNINGS,UI,UI_ELEMENT_CATALOG.csv,Список предупреждений,WS-ANIMATOR;WIN-DESKTOP-ANIMATOR;,covered
AM-BTN-HANDOFF-DIAG,UI,UI_ELEMENT_CATALOG.csv,Передать в диагностику,WS-ANIMATOR;WIN-DESKTOP-ANIMATOR;,covered
AM-BTN-EXPORT-MANIFEST,UI,UI_ELEMENT_CATALOG.csv,Экспортировать manifest,WS-ANIMATOR;WIN-DESKTOP-ANIMATOR;,covered
AM-CARD-TEST,UI,UI_ELEMENT_CATALOG.csv,Карточка испытания,WS-ANIMATOR;WIN-DESKTOP-ANIMATOR;,covered
AM-CARD-SEGMENT,UI,UI_ELEMENT_CATALOG.csv,Карточка выбранного сегмента,WS-ANIMATOR;WIN-DESKTOP-ANIMATOR;,covered
AM-BTN-PLAYPAUSE,UI,UI_ELEMENT_CATALOG.csv,Воспроизведение / пауза,WS-ANIMATOR;WIN-DESKTOP-ANIMATOR;,covered
AM-BTN-STOP,UI,UI_ELEMENT_CATALOG.csv,Остановить,WS-ANIMATOR;WIN-DESKTOP-ANIMATOR;,covered
AM-BTN-PREV,UI,UI_ELEMENT_CATALOG.csv,Предыдущий кадр,WS-ANIMATOR;WIN-DESKTOP-ANIMATOR;,covered
AM-BTN-NEXT,UI,UI_ELEMENT_CATALOG.csv,Следующий кадр,WS-ANIMATOR;WIN-DESKTOP-ANIMATOR;,covered
AM-SLIDER-TIME,UI,UI_ELEMENT_CATALOG.csv,Полоса времени,WS-ANIMATOR;WIN-DESKTOP-ANIMATOR;,covered
AM-COMBO-SPEED,UI,UI_ELEMENT_CATALOG.csv,Скорость,WS-ANIMATOR;WIN-DESKTOP-ANIMATOR;,covered
AM-CHECK-LOOP,UI,UI_ELEMENT_CATALOG.csv,Повтор,WS-ANIMATOR;WIN-DESKTOP-ANIMATOR;,covered
AM-BTN-SYNC-AN,UI,UI_ELEMENT_CATALOG.csv,Синхронизировать с анализом,WS-ANIMATOR;WIN-DESKTOP-ANIMATOR;,covered
AM-TXT-START-T,UI,UI_ELEMENT_CATALOG.csv,Начало окна,WS-ANIMATOR;WIN-DESKTOP-ANIMATOR;,covered
AM-TXT-END-T,UI,UI_ELEMENT_CATALOG.csv,Конец окна,WS-ANIMATOR;WIN-DESKTOP-ANIMATOR;,covered
AM-BADGE-FRAME,UI,UI_ELEMENT_CATALOG.csv,Кадр,WS-ANIMATOR;WIN-DESKTOP-ANIMATOR;,covered
AM-BADGE-INTERP,UI,UI_ELEMENT_CATALOG.csv,Интерполяция,WS-ANIMATOR;WIN-DESKTOP-ANIMATOR;,covered
AM-BADGE-SRCIDX,UI,UI_ELEMENT_CATALOG.csv,Индекс источника,WS-ANIMATOR;WIN-DESKTOP-ANIMATOR;,covered
AM-BADGE-FPS,UI,UI_ELEMENT_CATALOG.csv,Бюджет FPS,WS-ANIMATOR;WIN-DESKTOP-ANIMATOR;,covered
AM-BTN-TEST-SOURCE,UI,UI_ELEMENT_CATALOG.csv,Показать источник test context,WS-ANIMATOR;WIN-DESKTOP-ANIMATOR;,covered
AM-BTN-SEGMENT-SOURCE,UI,UI_ELEMENT_CATALOG.csv,Показать источник segment context,WS-ANIMATOR;WIN-DESKTOP-ANIMATOR;,covered
AM-TXT-NOART,UI,UI_ELEMENT_CATALOG.csv,Нет артефакта анимации,WS-ANIMATOR;WIN-DESKTOP-ANIMATOR;,covered
AM-TXT-NOCOMP,UI,UI_ELEMENT_CATALOG.csv,Сравнение недоступно,WS-ANIMATOR;WIN-DESKTOP-ANIMATOR;,covered
AM-TXT-NOPACK,UI,UI_ELEMENT_CATALOG.csv,Packaging contract неполный,WS-ANIMATOR;WIN-DESKTOP-ANIMATOR;,covered
AM-TABLE-HARDPOINTS,UI,UI_ELEMENT_CATALOG.csv,Таблица координат hardpoint,WS-ANIMATOR;WIN-DESKTOP-ANIMATOR;,covered
AM-TABLE-CYL-GEOM,UI,UI_ELEMENT_CATALOG.csv,Таблица геометрии цилиндра,WS-ANIMATOR;WIN-DESKTOP-ANIMATOR;,covered
AM-TABLE-ROAD-GEOM,UI,UI_ELEMENT_CATALOG.csv,Таблица геометрии дороги,WS-ANIMATOR;WIN-DESKTOP-ANIMATOR;,covered
AM-BADGE-DIAG-PATH,UI,UI_ELEMENT_CATALOG.csv,Путь bundle диагностики,WS-ANIMATOR;WIN-DESKTOP-ANIMATOR;,covered
AM-BTN-OPEN-ANALYSIS,UI,UI_ELEMENT_CATALOG.csv,Вернуться в анализ,WS-ANIMATOR;WIN-DESKTOP-ANIMATOR;,covered
AM-BTN-OPEN-HISTORY,UI,UI_ELEMENT_CATALOG.csv,История run,WS-ANIMATOR;WIN-DESKTOP-ANIMATOR;,covered
AM-BTN-SHOW-EVIDENCE,UI,UI_ELEMENT_CATALOG.csv,Evidence,WS-ANIMATOR;WIN-DESKTOP-ANIMATOR;,covered
AM-BTN-WARNINGS,UI,UI_ELEMENT_CATALOG.csv,Warnings,WS-ANIMATOR;WIN-DESKTOP-ANIMATOR;,covered
AM-BTN-SOURCEPATH,UI,UI_ELEMENT_CATALOG.csv,Источник артефакта,WS-ANIMATOR;WIN-DESKTOP-ANIMATOR;,covered
AM-TXT-CONTEXT-DESC,UI,UI_ELEMENT_CATALOG.csv,Описание handoff-контекста,WS-ANIMATOR;WIN-DESKTOP-ANIMATOR;,covered
DI-TXT-TITLE,UI,UI_ELEMENT_CATALOG.csv,Рабочее пространство «Диагностика»,WS-DIAGNOSTICS;WIN-DIAGNOSTICS;,covered
DI-BADGE-BUNDLE-MODE,UI,UI_ELEMENT_CATALOG.csv,Режим bundle,WS-DIAGNOSTICS;WIN-DIAGNOSTICS;,covered
DI-BADGE-LAST-BUNDLE,UI,UI_ELEMENT_CATALOG.csv,Последний bundle,WS-DIAGNOSTICS;WIN-DIAGNOSTICS;,covered
DI-BADGE-LAST-SHA,UI,UI_ELEMENT_CATALOG.csv,SHA256,WS-DIAGNOSTICS;WIN-DIAGNOSTICS;,covered
DI-BADGE-READY-SOURCE,UI,UI_ELEMENT_CATALOG.csv,Источник readiness,WS-DIAGNOSTICS;WIN-DIAGNOSTICS;,covered
DI-BADGE-HEALTH,UI,UI_ELEMENT_CATALOG.csv,Health,WS-DIAGNOSTICS;WIN-DIAGNOSTICS;,covered
DI-BTN-COLLECT,UI,UI_ELEMENT_CATALOG.csv,Собрать диагностику,WS-DIAGNOSTICS;WIN-DIAGNOSTICS;,covered
DI-BTN-OPEN-LATEST,UI,UI_ELEMENT_CATALOG.csv,Открыть последний bundle,WS-DIAGNOSTICS;WIN-DIAGNOSTICS;,covered
DI-BTN-RERUN-SELFCHECK,UI,UI_ELEMENT_CATALOG.csv,Перезапустить selfcheck,WS-DIAGNOSTICS;WIN-DIAGNOSTICS;,covered
DI-BTN-SHOW-EVIDENCE,UI,UI_ELEMENT_CATALOG.csv,Evidence,WS-DIAGNOSTICS;WIN-DIAGNOSTICS;,covered
DI-BTN-HELP,UI,UI_ELEMENT_CATALOG.csv,?,WS-DIAGNOSTICS;WIN-DIAGNOSTICS;,covered
DI-BTN-PARAMETERS,UI,UI_ELEMENT_CATALOG.csv,Параметры,WS-DIAGNOSTICS;WIN-DIAGNOSTICS;,covered
DI-BTN-INSTRUMENTS,UI,UI_ELEMENT_CATALOG.csv,Инструменты,WS-DIAGNOSTICS;WIN-DIAGNOSTICS;,covered
DI-TXT-BROWSER,UI,UI_ELEMENT_CATALOG.csv,Источники и история,WS-DIAGNOSTICS;WIN-DIAGNOSTICS;,covered
DI-TREE-SOURCES,UI,UI_ELEMENT_CATALOG.csv,Дерево источников evidence,WS-DIAGNOSTICS;WIN-DIAGNOSTICS;,covered
DI-CARD-SELECTED-RUN,UI,UI_ELEMENT_CATALOG.csv,Карточка выбранного прогона,WS-DIAGNOSTICS;WIN-DIAGNOSTICS;,covered
DI-BADGE-RUN-ID,UI,UI_ELEMENT_CATALOG.csv,Run ID,WS-DIAGNOSTICS;WIN-DIAGNOSTICS;,covered
DI-BADGE-RUN-MODE,UI,UI_ELEMENT_CATALOG.csv,Run mode,WS-DIAGNOSTICS;WIN-DIAGNOSTICS;,covered
DI-BADGE-OBJECTIVE,UI,UI_ELEMENT_CATALOG.csv,Objective,WS-DIAGNOSTICS;WIN-DIAGNOSTICS;,covered
DI-BADGE-BASELINE,UI,UI_ELEMENT_CATALOG.csv,Baseline,WS-DIAGNOSTICS;WIN-DIAGNOSTICS;,covered
DI-BTN-IMPORT-AN,UI,UI_ELEMENT_CATALOG.csv,Импорт из анализа,WS-DIAGNOSTICS;WIN-DIAGNOSTICS;,covered
DI-BTN-IMPORT-AM,UI,UI_ELEMENT_CATALOG.csv,Импорт из аниматора,WS-DIAGNOSTICS;WIN-DIAGNOSTICS;,covered
DI-LIST-WARNINGS,UI,UI_ELEMENT_CATALOG.csv,Список truth/mismatch warnings,WS-DIAGNOSTICS;WIN-DIAGNOSTICS;,covered
DI-BADGE-MANIFEST-ID,UI,UI_ELEMENT_CATALOG.csv,Manifest ID,WS-DIAGNOSTICS;WIN-DIAGNOSTICS;,covered
