src,dst,workspace,layer,edge_kind,weight,evidence_status,why
OT-HISTORY,OPT-CARD-RUN-METRICS,WS-OPTIMIZATION,optimized,contains,0.03,designed_target,Region contains element.
OT-HISTORY,OPT-BADGE-CONTRACT-MISMATCH,WS-OPTIMIZATION,optimized,contains,0.03,designed_target,Region contains element.
OT-HISTORY,OPT-BADGE-HARD-GATE-MISMATCH,WS-OPTIMIZATION,optimized,contains,0.03,designed_target,Region contains element.
OT-HISTORY,OPT-BTN-OPEN-RESULTS,WS-OPTIMIZATION,optimized,contains,0.03,designed_target,Region contains element.
OT-HISTORY,OPT-BTN-MARK-ANALYSIS,WS-OPTIMIZATION,optimized,contains,0.03,designed_target,Region contains element.
OT-HANDOFF,OPT-BADGE-ANALYSIS-READY,WS-OPTIMIZATION,optimized,contains,0.03,designed_target,Region contains element.
OT-HANDOFF,OPT-BADGE-ANIMATOR-READY,WS-OPTIMIZATION,optimized,contains,0.03,designed_target,Region contains element.
OT-HANDOFF,OPT-BADGE-DIAG-READY,WS-OPTIMIZATION,optimized,contains,0.03,designed_target,Region contains element.
OT-HANDOFF,OPT-TXT-SELECTED-RUN,WS-OPTIMIZATION,optimized,contains,0.03,designed_target,Region contains element.
OT-HANDOFF,OPT-BTN-OPEN-ANALYSIS-SELECTED,WS-OPTIMIZATION,optimized,contains,0.03,designed_target,Region contains element.
OT-HANDOFF,OPT-BTN-OPEN-ANIMATOR-SELECTED,WS-OPTIMIZATION,optimized,contains,0.03,designed_target,Region contains element.
OT-HANDOFF,OPT-BTN-COLLECT-DIAG,WS-OPTIMIZATION,optimized,contains,0.03,designed_target,Region contains element.
OT-HANDOFF,OPT-CARD-PAYLOAD,WS-OPTIMIZATION,optimized,contains,0.03,designed_target,Region contains element.
OT-HANDOFF,OPT-BTN-SHOW-LATEST-OPT,WS-OPTIMIZATION,optimized,contains,0.03,designed_target,Region contains element.
OT-HANDOFF,OPT-BTN-SHOW-SELECTED-CONTRACT,WS-OPTIMIZATION,optimized,contains,0.03,designed_target,Region contains element.
ROOT-WS-OPTIMIZATION,FIELDGROUP-WS-OPTIMIZATION-scope_global,WS-OPTIMIZATION,optimized,contains,0.07,designed_target,Workspace contains field groups.
ROOT-WS-OPTIMIZATION,FIELDGROUP-WS-OPTIMIZATION-scope_objective_contract,WS-OPTIMIZATION,optimized,contains,0.07,designed_target,Workspace contains field groups.
ROOT-WS-OPTIMIZATION,FIELDGROUP-WS-OPTIMIZATION-scope_launch,WS-OPTIMIZATION,optimized,contains,0.07,designed_target,Workspace contains field groups.
ROOT-WS-OPTIMIZATION,FIELDGROUP-WS-OPTIMIZATION-scope_stage_runner,WS-OPTIMIZATION,optimized,contains,0.07,designed_target,Workspace contains field groups.
ROOT-WS-OPTIMIZATION,FIELDGROUP-WS-OPTIMIZATION-scope_stage_policy,WS-OPTIMIZATION,optimized,contains,0.07,designed_target,Workspace contains field groups.
ROOT-WS-OPTIMIZATION,FIELDGROUP-WS-OPTIMIZATION-scope_distributed,WS-OPTIMIZATION,optimized,contains,0.07,designed_target,Workspace contains field groups.
ROOT-WS-OPTIMIZATION,FIELDGROUP-WS-OPTIMIZATION-scope_distributed_advanced,WS-OPTIMIZATION,optimized,contains,0.07,designed_target,Workspace contains field groups.
ROOT-WS-OPTIMIZATION,FIELDGROUP-WS-OPTIMIZATION-scope_run_progress,WS-OPTIMIZATION,optimized,contains,0.07,designed_target,Workspace contains field groups.
ROOT-WS-OPTIMIZATION,FIELDGROUP-WS-OPTIMIZATION-scope_history,WS-OPTIMIZATION,optimized,contains,0.07,designed_target,Workspace contains field groups.
ROOT-WS-OPTIMIZATION,FIELDGROUP-WS-OPTIMIZATION-scope_handoff,WS-OPTIMIZATION,optimized,contains,0.07,designed_target,Workspace contains field groups.
FIELDGROUP-WS-OPTIMIZATION-scope_global,OPT-FLD-BASELINE-ID,WS-OPTIMIZATION,optimized,contains,0.02,designed_target,Field group contains field.
FIELDGROUP-WS-OPTIMIZATION-scope_global,OPT-FLD-BASELINE-HASH,WS-OPTIMIZATION,optimized,contains,0.02,designed_target,Field group contains field.
FIELDGROUP-WS-OPTIMIZATION-scope_global,OPT-FLD-BASELINE-SOURCE-KIND,WS-OPTIMIZATION,optimized,contains,0.02,designed_target,Field group contains field.
FIELDGROUP-WS-OPTIMIZATION-scope_global,OPT-FLD-SNAPSHOT-HASH,WS-OPTIMIZATION,optimized,contains,0.02,designed_target,Field group contains field.
FIELDGROUP-WS-OPTIMIZATION-scope_objective_contract,OPT-FLD-OBJECTIVE-CONTRACT-ID,WS-OPTIMIZATION,optimized,contains,0.02,designed_target,Field group contains field.
FIELDGROUP-WS-OPTIMIZATION-scope_objective_contract,OPT-FLD-OBJECTIVE-CONTRACT-HASH,WS-OPTIMIZATION,optimized,contains,0.02,designed_target,Field group contains field.
FIELDGROUP-WS-OPTIMIZATION-scope_objective_contract,OPT-FLD-OBJECTIVE-STACK,WS-OPTIMIZATION,optimized,contains,0.02,designed_target,Field group contains field.
FIELDGROUP-WS-OPTIMIZATION-scope_objective_contract,OPT-FLD-HARD-GATE-KEY,WS-OPTIMIZATION,optimized,contains,0.02,designed_target,Field group contains field.
FIELDGROUP-WS-OPTIMIZATION-scope_objective_contract,OPT-FLD-HARD-GATE-TOL,WS-OPTIMIZATION,optimized,contains,0.02,designed_target,Field group contains field.
FIELDGROUP-WS-OPTIMIZATION-scope_global,OPT-FLD-ACTIVE-MODE,WS-OPTIMIZATION,optimized,contains,0.02,designed_target,Field group contains field.
FIELDGROUP-WS-OPTIMIZATION-scope_global,OPT-FLD-READY-STATE,WS-OPTIMIZATION,optimized,contains,0.02,designed_target,Field group contains field.
FIELDGROUP-WS-OPTIMIZATION-scope_launch,OPT-FLD-RUN-NAME,WS-OPTIMIZATION,optimized,contains,0.02,designed_target,Field group contains field.
FIELDGROUP-WS-OPTIMIZATION-scope_launch,OPT-FLD-RUN-DIR,WS-OPTIMIZATION,optimized,contains,0.02,designed_target,Field group contains field.
FIELDGROUP-WS-OPTIMIZATION-scope_stage_runner,OPT-FLD-OPT-MINUTES,WS-OPTIMIZATION,optimized,contains,0.02,designed_target,Field group contains field.
FIELDGROUP-WS-OPTIMIZATION-scope_stage_runner,OPT-FLD-JOBS,WS-OPTIMIZATION,optimized,contains,0.02,designed_target,Field group contains field.
FIELDGROUP-WS-OPTIMIZATION-scope_stage_runner,OPT-FLD-WARMSTART,WS-OPTIMIZATION,optimized,contains,0.02,designed_target,Field group contains field.
FIELDGROUP-WS-OPTIMIZATION-scope_stage_runner,OPT-FLD-SURR-SAMPLES,WS-OPTIMIZATION,optimized,contains,0.02,designed_target,Field group contains field.
FIELDGROUP-WS-OPTIMIZATION-scope_stage_runner,OPT-FLD-SURR-TOPK,WS-OPTIMIZATION,optimized,contains,0.02,designed_target,Field group contains field.
FIELDGROUP-WS-OPTIMIZATION-scope_stage_runner,OPT-FLD-SEED-CANDIDATES,WS-OPTIMIZATION,optimized,contains,0.02,designed_target,Field group contains field.
FIELDGROUP-WS-OPTIMIZATION-scope_stage_runner,OPT-FLD-SEED-CONDITIONS,WS-OPTIMIZATION,optimized,contains,0.02,designed_target,Field group contains field.
FIELDGROUP-WS-OPTIMIZATION-scope_stage_runner,OPT-FLD-SORT-TESTS,WS-OPTIMIZATION,optimized,contains,0.02,designed_target,Field group contains field.
FIELDGROUP-WS-OPTIMIZATION-scope_stage_runner,OPT-FLD-STOP-PEN-1,WS-OPTIMIZATION,optimized,contains,0.02,designed_target,Field group contains field.
FIELDGROUP-WS-OPTIMIZATION-scope_stage_runner,OPT-FLD-STOP-PEN-2,WS-OPTIMIZATION,optimized,contains,0.02,designed_target,Field group contains field.
FIELDGROUP-WS-OPTIMIZATION-scope_stage_runner,OPT-FLD-INFLUENCE-EPS,WS-OPTIMIZATION,optimized,contains,0.02,designed_target,Field group contains field.
FIELDGROUP-WS-OPTIMIZATION-scope_stage_runner,OPT-FLD-ADAPTIVE-EPS,WS-OPTIMIZATION,optimized,contains,0.02,designed_target,Field group contains field.
FIELDGROUP-WS-OPTIMIZATION-scope_stage_runner,OPT-FLD-STAGE-POLICY,WS-OPTIMIZATION,optimized,contains,0.02,designed_target,Field group contains field.
FIELDGROUP-WS-OPTIMIZATION-scope_stage_policy,OPT-FLD-STAGE0-BUDGET,WS-OPTIMIZATION,optimized,contains,0.02,designed_target,Field group contains field.
FIELDGROUP-WS-OPTIMIZATION-scope_stage_policy,OPT-FLD-STAGE1-BUDGET,WS-OPTIMIZATION,optimized,contains,0.02,designed_target,Field group contains field.
FIELDGROUP-WS-OPTIMIZATION-scope_stage_policy,OPT-FLD-STAGE2-BUDGET,WS-OPTIMIZATION,optimized,contains,0.02,designed_target,Field group contains field.
FIELDGROUP-WS-OPTIMIZATION-scope_distributed,OPT-FLD-BACKEND,WS-OPTIMIZATION,optimized,contains,0.02,designed_target,Field group contains field.
FIELDGROUP-WS-OPTIMIZATION-scope_distributed,OPT-FLD-DIST-BUDGET,WS-OPTIMIZATION,optimized,contains,0.02,designed_target,Field group contains field.
FIELDGROUP-WS-OPTIMIZATION-scope_distributed,OPT-FLD-MAX-INFLIGHT,WS-OPTIMIZATION,optimized,contains,0.02,designed_target,Field group contains field.
FIELDGROUP-WS-OPTIMIZATION-scope_distributed,OPT-FLD-Q,WS-OPTIMIZATION,optimized,contains,0.02,designed_target,Field group contains field.
FIELDGROUP-WS-OPTIMIZATION-scope_distributed,OPT-FLD-DEVICE,WS-OPTIMIZATION,optimized,contains,0.02,designed_target,Field group contains field.
FIELDGROUP-WS-OPTIMIZATION-scope_distributed,OPT-FLD-DB-ENGINE,WS-OPTIMIZATION,optimized,contains,0.02,designed_target,Field group contains field.
FIELDGROUP-WS-OPTIMIZATION-scope_distributed,OPT-FLD-RESUME,WS-OPTIMIZATION,optimized,contains,0.02,designed_target,Field group contains field.
FIELDGROUP-WS-OPTIMIZATION-scope_distributed,OPT-FLD-RUN-ID-DIST,WS-OPTIMIZATION,optimized,contains,0.02,designed_target,Field group contains field.
FIELDGROUP-WS-OPTIMIZATION-scope_distributed,OPT-FLD-STALE-TTL,WS-OPTIMIZATION,optimized,contains,0.02,designed_target,Field group contains field.
FIELDGROUP-WS-OPTIMIZATION-scope_distributed,OPT-FLD-HV-LOG,WS-OPTIMIZATION,optimized,contains,0.02,designed_target,Field group contains field.
FIELDGROUP-WS-OPTIMIZATION-scope_distributed,OPT-FLD-EXPORT-EVERY,WS-OPTIMIZATION,optimized,contains,0.02,designed_target,Field group contains field.
FIELDGROUP-WS-OPTIMIZATION-scope_distributed_advanced,OPT-FLD-N-INIT,WS-OPTIMIZATION,optimized,contains,0.02,designed_target,Field group contains field.
FIELDGROUP-WS-OPTIMIZATION-scope_distributed_advanced,OPT-FLD-MIN-FEASIBLE,WS-OPTIMIZATION,optimized,contains,0.02,designed_target,Field group contains field.
FIELDGROUP-WS-OPTIMIZATION-scope_distributed_advanced,OPT-FLD-BOTORCH-RESTARTS,WS-OPTIMIZATION,optimized,contains,0.02,designed_target,Field group contains field.
FIELDGROUP-WS-OPTIMIZATION-scope_distributed_advanced,OPT-FLD-BOTORCH-RAW-SAMPLES,WS-OPTIMIZATION,optimized,contains,0.02,designed_target,Field group contains field.
FIELDGROUP-WS-OPTIMIZATION-scope_distributed_advanced,OPT-FLD-BOTORCH-MAXITER,WS-OPTIMIZATION,optimized,contains,0.02,designed_target,Field group contains field.
FIELDGROUP-WS-OPTIMIZATION-scope_distributed_advanced,OPT-FLD-BOTORCH-REF-MARGIN,WS-OPTIMIZATION,optimized,contains,0.02,designed_target,Field group contains field.
FIELDGROUP-WS-OPTIMIZATION-scope_run_progress,OPT-FLD-PROGRESS,WS-OPTIMIZATION,optimized,contains,0.02,designed_target,Field group contains field.
FIELDGROUP-WS-OPTIMIZATION-scope_run_progress,OPT-FLD-CURRENT-STAGE,WS-OPTIMIZATION,optimized,contains,0.02,designed_target,Field group contains field.
FIELDGROUP-WS-OPTIMIZATION-scope_run_progress,OPT-FLD-ELAPSED,WS-OPTIMIZATION,optimized,contains,0.02,designed_target,Field group contains field.
FIELDGROUP-WS-OPTIMIZATION-scope_run_progress,OPT-FLD-STAGE-ROWS,WS-OPTIMIZATION,optimized,contains,0.02,designed_target,Field group contains field.
FIELDGROUP-WS-OPTIMIZATION-scope_run_progress,OPT-FLD-COMBINED-ROWS,WS-OPTIMIZATION,optimized,contains,0.02,designed_target,Field group contains field.
FIELDGROUP-WS-OPTIMIZATION-scope_run_progress,OPT-FLD-UNDERFILL,WS-OPTIMIZATION,optimized,contains,0.02,designed_target,Field group contains field.
FIELDGROUP-WS-OPTIMIZATION-scope_run_progress,OPT-FLD-GATE-PREVIEW,WS-OPTIMIZATION,optimized,contains,0.02,designed_target,Field group contains field.
FIELDGROUP-WS-OPTIMIZATION-scope_run_progress,OPT-FLD-PROMO-PREVIEW,WS-OPTIMIZATION,optimized,contains,0.02,designed_target,Field group contains field.
FIELDGROUP-WS-OPTIMIZATION-scope_history,OPT-FLD-SELECTED-RUN,WS-OPTIMIZATION,optimized,contains,0.02,designed_target,Field group contains field.
FIELDGROUP-WS-OPTIMIZATION-scope_history,OPT-FLD-SELECTED-RUN-MODE,WS-OPTIMIZATION,optimized,contains,0.02,designed_target,Field group contains field.
FIELDGROUP-WS-OPTIMIZATION-scope_history,OPT-FLD-SELECTED-OBJECTIVE-HASH,WS-OPTIMIZATION,optimized,contains,0.02,designed_target,Field group contains field.
FIELDGROUP-WS-OPTIMIZATION-scope_history,OPT-FLD-HARD-GATE-MISMATCH,WS-OPTIMIZATION,optimized,contains,0.02,designed_target,Field group contains field.
FIELDGROUP-WS-OPTIMIZATION-scope_history,OPT-FLD-CONTRACT-MISMATCH,WS-OPTIMIZATION,optimized,contains,0.02,designed_target,Field group contains field.
FIELDGROUP-WS-OPTIMIZATION-scope_handoff,OPT-FLD-ANALYSIS-READY,WS-OPTIMIZATION,optimized,contains,0.02,designed_target,Field group contains field.
FIELDGROUP-WS-OPTIMIZATION-scope_handoff,OPT-FLD-ANIMATOR-READY,WS-OPTIMIZATION,optimized,contains,0.02,designed_target,Field group contains field.
FIELDGROUP-WS-OPTIMIZATION-scope_handoff,OPT-FLD-DIAG-READY,WS-OPTIMIZATION,optimized,contains,0.02,designed_target,Field group contains field.
TREE-WS-OPTIMIZATION,ROOT-WS-OPTIMIZATION,WS-OPTIMIZATION,optimized,open_direct,0.35,designed_target,Operational action→feedback route.
ROOT-WS-OPTIMIZATION,OPT-TASK-REVIEW-BASELINE,WS-OPTIMIZATION,optimized,task_flow,0.18,designed_target,Operational action→feedback route.
OPT-TASK-REVIEW-BASELINE,OPT-CHECK-BASELINE,WS-OPTIMIZATION,optimized,checks,0.12,designed_target,Operational action→feedback route.
OPT-CHECK-BASELINE,OPT-BLOCK-BASELINE,WS-OPTIMIZATION,optimized,blocked_by,0.22,designed_target,Operational action→feedback route.
OPT-TASK-REVIEW-BASELINE,OPT-TASK-REVIEW-CONTRACT,WS-OPTIMIZATION,optimized,task_flow,0.14,designed_target,Operational action→feedback route.
OPT-TASK-REVIEW-CONTRACT,OPT-CHECK-CONTRACT,WS-OPTIMIZATION,optimized,checks,0.12,designed_target,Operational action→feedback route.
OPT-TASK-REVIEW-CONTRACT,OPT-FEEDBACK-CONTRACT,WS-OPTIMIZATION,optimized,feedback,0.08,designed_target,Operational action→feedback route.
OPT-TASK-REVIEW-CONTRACT,OPT-TASK-SELECT-MODE,WS-OPTIMIZATION,optimized,task_flow,0.14,designed_target,Operational action→feedback route.
OPT-TASK-SELECT-MODE,OPT-CHECK-MODE,WS-OPTIMIZATION,optimized,checks,0.1,designed_target,Operational action→feedback route.
OPT-CHECK-MODE,OPT-FEEDBACK-MODE,WS-OPTIMIZATION,optimized,feedback,0.08,designed_target,Operational action→feedback route.
OPT-FEEDBACK-MODE,OPT-TASK-CONFIG-STAGE,WS-OPTIMIZATION,optimized,task_flow,0.1,designed_target,Operational action→feedback route.
OPT-FEEDBACK-MODE,OPT-TASK-CONFIG-DIST,WS-OPTIMIZATION,optimized,task_flow,0.1,designed_target,Operational action→feedback route.
OPT-TASK-CONFIG-STAGE,OPT-CHECK-SUITE,WS-OPTIMIZATION,optimized,checks,0.12,designed_target,Operational action→feedback route.
OPT-TASK-CONFIG-DIST,OPT-CHECK-SUITE,WS-OPTIMIZATION,optimized,checks,0.12,designed_target,Operational action→feedback route.
OPT-CHECK-SUITE,OPT-BLOCK-SUITE,WS-OPTIMIZATION,optimized,blocked_by,0.22,designed_target,Operational action→feedback route.
OPT-BLOCK-BASELINE,OPT-LOOP-CONTRACT-TUNE,WS-OPTIMIZATION,optimized,loops,0.18,designed_target,Operational action→feedback route.
OPT-BLOCK-SUITE,OPT-LOOP-CONTRACT-TUNE,WS-OPTIMIZATION,optimized,loops,0.18,designed_target,Operational action→feedback route.
OPT-BLOCK-CONTRACT,OPT-LOOP-CONTRACT-TUNE,WS-OPTIMIZATION,optimized,loops,0.18,designed_target,Operational action→feedback route.
OPT-LOOP-CONTRACT-TUNE,OPT-TASK-REVIEW-BASELINE,WS-OPTIMIZATION,optimized,returns_to,0.18,designed_target,Operational action→feedback route.
OPT-TASK-CONFIG-STAGE,OPT-TASK-LAUNCH,WS-OPTIMIZATION,optimized,task_flow,0.14,designed_target,Operational action→feedback route.
OPT-TASK-CONFIG-DIST,OPT-TASK-LAUNCH,WS-OPTIMIZATION,optimized,task_flow,0.14,designed_target,Operational action→feedback route.
OPT-TASK-LAUNCH,OPT-CHECK-RUN-ID,WS-OPTIMIZATION,optimized,checks,0.1,designed_target,Operational action→feedback route.
OPT-TASK-LAUNCH,OPT-FEEDBACK-STAGE,WS-OPTIMIZATION,optimized,feedback,0.1,designed_target,Operational action→feedback route.
OPT-FEEDBACK-STAGE,OPT-TASK-MONITOR,WS-OPTIMIZATION,optimized,task_flow,0.1,designed_target,Operational action→feedback route.
OPT-TASK-MONITOR,OPT-TASK-READ-UNDERFILL,WS-OPTIMIZATION,optimized,task_flow,0.1,designed_target,Operational action→feedback route.
OPT-TASK-READ-UNDERFILL,OPT-FEEDBACK-UNDERFILL,WS-OPTIMIZATION,optimized,feedback,0.08,designed_target,Operational action→feedback route.
OPT-TASK-MONITOR,OPT-TASK-READ-PROMOTION,WS-OPTIMIZATION,optimized,task_flow,0.1,designed_target,Operational action→feedback route.
OPT-TASK-READ-PROMOTION,OPT-FEEDBACK-PROMOTION,WS-OPTIMIZATION,optimized,feedback,0.08,designed_target,Operational action→feedback route.
OPT-FEEDBACK-UNDERFILL,OPT-BLOCK-UNDERFILL,WS-OPTIMIZATION,optimized,blocked_by,0.18,designed_target,Operational action→feedback route.
OPT-BLOCK-UNDERFILL,OPT-LOOP-RUN-MONITOR,WS-OPTIMIZATION,optimized,loops,0.12,designed_target,Operational action→feedback route.
OPT-TASK-MONITOR,OPT-TASK-HISTORY,WS-OPTIMIZATION,optimized,task_flow,0.12,designed_target,Operational action→feedback route.
OPT-TASK-HISTORY,OPT-CHECK-HISTORY,WS-OPTIMIZATION,optimized,checks,0.1,designed_target,Operational action→feedback route.
OPT-CHECK-HISTORY,OPT-BLOCK-HISTORY,WS-OPTIMIZATION,optimized,blocked_by,0.18,designed_target,Operational action→feedback route.
OPT-CHECK-HISTORY,OPT-FEEDBACK-HISTORY,WS-OPTIMIZATION,optimized,feedback,0.08,designed_target,Operational action→feedback route.
OPT-FEEDBACK-HISTORY,OPT-TASK-OPEN-RESULTS,WS-OPTIMIZATION,optimized,task_flow,0.1,designed_target,Operational action→feedback route.
OPT-TASK-OPEN-RESULTS,OPT-LOOP-HISTORY-COMPARE,WS-OPTIMIZATION,optimized,loops,0.12,designed_target,Operational action→feedback route.
OPT-TASK-MONITOR,OPT-TASK-STOP-RESUME,WS-OPTIMIZATION,optimized,task_flow,0.1,designed_target,Operational action→feedback route.
OPT-TASK-STOP-RESUME,OPT-LOOP-RUN-MONITOR,WS-OPTIMIZATION,optimized,loops,0.12,designed_target,Operational action→feedback route.
OPT-TASK-REVIEW-BASELINE,OT-CONTRACT,WS-OPTIMIZATION,optimized,uses,0.03,designed_target,Задача использует region.
OPT-TASK-REVIEW-BASELINE,OT-HEADER,WS-OPTIMIZATION,optimized,uses,0.03,designed_target,Задача использует region.
OPT-TASK-REVIEW-BASELINE,FIELDGROUP-WS-OPTIMIZATION-scope_global,WS-OPTIMIZATION,optimized,uses,0.03,designed_target,Задача использует группу полей.
OPT-TASK-REVIEW-CONTRACT,OT-CONTRACT,WS-OPTIMIZATION,optimized,uses,0.03,designed_target,Задача использует region.
OPT-TASK-REVIEW-CONTRACT,FIELDGROUP-WS-OPTIMIZATION-scope_objective_contract,WS-OPTIMIZATION,optimized,uses,0.03,designed_target,Задача использует группу полей.
OPT-TASK-REVIEW-CONTRACT,FIELDGROUP-WS-OPTIMIZATION-scope_global,WS-OPTIMIZATION,optimized,uses,0.03,designed_target,Задача использует группу полей.
OPT-TASK-SELECT-MODE,OT-MODE,WS-OPTIMIZATION,optimized,uses,0.03,designed_target,Задача использует region.
OPT-TASK-SELECT-MODE,FIELDGROUP-WS-OPTIMIZATION-scope_launch,WS-OPTIMIZATION,optimized,uses,0.03,designed_target,Задача использует группу полей.
OPT-TASK-SELECT-MODE,FIELDGROUP-WS-OPTIMIZATION-scope_global,WS-OPTIMIZATION,optimized,uses,0.03,designed_target,Задача использует группу полей.
OPT-TASK-CONFIG-STAGE,OT-STAGE,WS-OPTIMIZATION,optimized,uses,0.03,designed_target,Задача использует region.
OPT-TASK-CONFIG-STAGE,FIELDGROUP-WS-OPTIMIZATION-scope_stage_runner,WS-OPTIMIZATION,optimized,uses,0.03,designed_target,Задача использует группу полей.
OPT-TASK-CONFIG-STAGE,FIELDGROUP-WS-OPTIMIZATION-scope_stage_policy,WS-OPTIMIZATION,optimized,uses,0.03,designed_target,Задача использует группу полей.
OPT-TASK-CONFIG-STAGE,FIELDGROUP-WS-OPTIMIZATION-scope_launch,WS-OPTIMIZATION,optimized,uses,0.03,designed_target,Задача использует группу полей.
OPT-TASK-CONFIG-DIST,OT-DIST,WS-OPTIMIZATION,optimized,uses,0.03,designed_target,Задача использует region.
OPT-TASK-CONFIG-DIST,FIELDGROUP-WS-OPTIMIZATION-scope_distributed,WS-OPTIMIZATION,optimized,uses,0.03,designed_target,Задача использует группу полей.
OPT-TASK-CONFIG-DIST,FIELDGROUP-WS-OPTIMIZATION-scope_distributed_advanced,WS-OPTIMIZATION,optimized,uses,0.03,designed_target,Задача использует группу полей.
OPT-TASK-CONFIG-DIST,FIELDGROUP-WS-OPTIMIZATION-scope_launch,WS-OPTIMIZATION,optimized,uses,0.03,designed_target,Задача использует группу полей.
OPT-TASK-LAUNCH,OT-STAGE,WS-OPTIMIZATION,optimized,uses,0.03,designed_target,Задача использует region.
OPT-TASK-LAUNCH,OT-DIST,WS-OPTIMIZATION,optimized,uses,0.03,designed_target,Задача использует region.
OPT-TASK-LAUNCH,OT-MODE,WS-OPTIMIZATION,optimized,uses,0.03,designed_target,Задача использует region.
OPT-TASK-LAUNCH,FIELDGROUP-WS-OPTIMIZATION-scope_launch,WS-OPTIMIZATION,optimized,uses,0.03,designed_target,Задача использует группу полей.
OPT-TASK-MONITOR,OT-PROGRESS,WS-OPTIMIZATION,optimized,uses,0.03,designed_target,Задача использует region.
OPT-TASK-MONITOR,OT-HISTORY,WS-OPTIMIZATION,optimized,uses,0.03,designed_target,Задача использует region.
OPT-TASK-MONITOR,OT-STAGE,WS-OPTIMIZATION,optimized,uses,0.03,designed_target,Задача использует region.
OPT-TASK-MONITOR,FIELDGROUP-WS-OPTIMIZATION-scope_run_progress,WS-OPTIMIZATION,optimized,uses,0.03,designed_target,Задача использует группу полей.
OPT-TASK-MONITOR,FIELDGROUP-WS-OPTIMIZATION-scope_history,WS-OPTIMIZATION,optimized,uses,0.03,designed_target,Задача использует группу полей.
OPT-TASK-READ-UNDERFILL,OT-PROGRESS,WS-OPTIMIZATION,optimized,uses,0.03,designed_target,Задача использует region.
OPT-TASK-READ-UNDERFILL,OT-STAGE,WS-OPTIMIZATION,optimized,uses,0.03,designed_target,Задача использует region.
OPT-TASK-READ-UNDERFILL,FIELDGROUP-WS-OPTIMIZATION-scope_run_progress,WS-OPTIMIZATION,optimized,uses,0.03,designed_target,Задача использует группу полей.
OPT-TASK-READ-UNDERFILL,FIELDGROUP-WS-OPTIMIZATION-scope_stage_policy,WS-OPTIMIZATION,optimized,uses,0.03,designed_target,Задача использует группу полей.
OPT-TASK-READ-PROMOTION,OT-PROGRESS,WS-OPTIMIZATION,optimized,uses,0.03,designed_target,Задача использует region.
OPT-TASK-READ-PROMOTION,OT-STAGE,WS-OPTIMIZATION,optimized,uses,0.03,designed_target,Задача использует region.
OPT-TASK-READ-PROMOTION,FIELDGROUP-WS-OPTIMIZATION-scope_run_progress,WS-OPTIMIZATION,optimized,uses,0.03,designed_target,Задача использует группу полей.
OPT-TASK-READ-PROMOTION,FIELDGROUP-WS-OPTIMIZATION-scope_stage_policy,WS-OPTIMIZATION,optimized,uses,0.03,designed_target,Задача использует группу полей.
OPT-TASK-HISTORY,OT-HISTORY,WS-OPTIMIZATION,optimized,uses,0.03,designed_target,Задача использует region.
OPT-TASK-HISTORY,FIELDGROUP-WS-OPTIMIZATION-scope_history,WS-OPTIMIZATION,optimized,uses,0.03,designed_target,Задача использует группу полей.
OPT-TASK-HISTORY,FIELDGROUP-WS-OPTIMIZATION-scope_handoff,WS-OPTIMIZATION,optimized,uses,0.03,designed_target,Задача использует группу полей.
OPT-TASK-OPEN-RESULTS,OT-HISTORY,WS-OPTIMIZATION,optimized,uses,0.03,designed_target,Задача использует region.
OPT-TASK-OPEN-RESULTS,OT-HANDOFF,WS-OPTIMIZATION,optimized,uses,0.03,designed_target,Задача использует region.
OPT-TASK-OPEN-RESULTS,FIELDGROUP-WS-OPTIMIZATION-scope_handoff,WS-OPTIMIZATION,optimized,uses,0.03,designed_target,Задача использует группу полей.
OPT-TASK-OPEN-RESULTS,FIELDGROUP-WS-OPTIMIZATION-scope_history,WS-OPTIMIZATION,optimized,uses,0.03,designed_target,Задача использует группу полей.
OPT-TASK-STOP-RESUME,OT-PROGRESS,WS-OPTIMIZATION,optimized,uses,0.03,designed_target,Задача использует region.
OPT-TASK-STOP-RESUME,OT-MODE,WS-OPTIMIZATION,optimized,uses,0.03,designed_target,Задача использует region.
OPT-TASK-STOP-RESUME,FIELDGROUP-WS-OPTIMIZATION-scope_run_progress,WS-OPTIMIZATION,optimized,uses,0.03,designed_target,Задача использует группу полей.
OPT-TASK-STOP-RESUME,FIELDGROUP-WS-OPTIMIZATION-scope_launch,WS-OPTIMIZATION,optimized,uses,0.03,designed_target,Задача использует группу полей.
TREE-WS-DIAGNOSTICS,CUR-DI-LAUNCH,WS-DIAGNOSTICS,current,navigates,1.0,evidence_bound,Текущий route и дефицит видимости.
CUR-DI-LAUNCH,CUR-DI-SEND-LAUNCH,WS-DIAGNOSTICS,current,task_flow,1.0,evidence_bound,Текущий route и дефицит видимости.
CUR-DI-SEND-LAUNCH,CUR-DI-ROUTE-SPLIT,WS-DIAGNOSTICS,current,task_flow,1.2,evidence_bound,Текущий route и дефицит видимости.
CUR-DI-ROUTE-SPLIT,CUR-DI-BUNDLE-FRESHNESS,WS-DIAGNOSTICS,current,task_flow,1.2,evidence_bound,Текущий route и дефицит видимости.
CUR-DI-BUNDLE-FRESHNESS,CUR-DI-RUNTIME-HIDDEN,WS-DIAGNOSTICS,current,task_flow,1.2,evidence_bound,Текущий route и дефицит видимости.
TREE-WS-DIAGNOSTICS,ROOT-WS-DIAGNOSTICS,WS-DIAGNOSTICS,optimized,open_direct,0.35,designed_target,Прямой вход и обязательный shell.
